पर्वतारोहण अनुमतिपत्र प्रणालीलाई स्वचालित प्रविधिमा आधारित बनाइनेछ।	The mountaineering permit system will be developed based on automated technology.
छिमेकका मुलुक भारत र चीन तथा अन्य मुलुकका प्रमुख शहरमा पर्यटक लक्षित रोड शो, मेला, महोत्सव जस्ता पर्यटन प्रवर्द्धन कार्यक्रम सञ्चालन गरिनेछ।	Tourism promotion programs such as road shows, fairs, and festivals will be conducted in major cities of neighbouring countries India and China as well as other countries.
सीमावर्ती जिल्लामा छिमेकका मुलुकका पर्यटक लक्षित पर्यटकीय स्थल, बजार, स्वास्थ्य सुविधा विस्तार गरी सीमावर्ती पर्यटन प्रवर्द्धन गरिनेछ।	Border tourism will be promoted in the border districts by expanding tourist destinations, markets, and health facilities targeting at tourists from neighbouring countries.
नेपाल भारत सीमा नाकाबाट पशुपतिनाथ, स्वर्गद्वारी र मुक्तिनाथ दर्शन यातायात सेवा सञ्चालन गरी तीर्थयात्रीलाई सहज रूपमा प्रमुख धार्मिक स्थल दर्शन गर्ने व्यवस्था मिलाइनेछ।	Arrangement will be made for easy access to major religious sites for pilgrims by operating transport services from Nepal-India border points for Pashupatinath, Swargadwari and Muktinath Darshan, in collaboration with the private sector.
भौगोलिक रूपमा निकट रहेका तराई, पहाड र हिमाली क्षेत्रका पर्यटकीय स्थलमा परिपथ विकास गरिनेछ। बौद्ध परिपथ, शिव परिपथ, रामायण परिपथ, किराँत सांस्कृतिक परिपथको मार्ग निर्धारण गरी पर्यटन प्रवर्द्धन गर्न बजेट व्यवस्था गरेको छु।	Circuits will be gradually developed in the tourist destinations based on geographical proximity to Terai, Hill, and Himalayan region. I have allocated the budget for tourism promotion in Buddha Circuit, Shiva Circuit, Ramayana Circuit, and Kirat Cultural Circuit by identifying such routes.
सातै प्रदेश समेट्ने गरी चरुवा, पहाडी, र हिमाली क्षेत्रका प्रमुख गतिविधि स्थलमा पर्यापर्यटन प्रवर्द्धनका लागि टाकुरा पर्यटकीय गतिविधि तथा मनोरञ्जन पूर्वाधारसहितका इको हिल स्टेशन निर्माण गरिनेछ। मध्यपहाडी पुष्पलाल लोकमार्ग क्षेत्रका प्रमुख पर्यटकीय क्षेत्रमा होटल स्थापना गर्न सरकारी जग्गा लिजमा उपलब्ध गराइनेछ। प्रदेश र स्थानीय तहसँगको सहकार्यमा यस्ता स्थानमा पहुँच मार्ग, विद्युत् सेवा, खानेपानी सेवा पुर्याउने व्यवस्था मिलाइनेछ।	Eco hill stations with hilltop tourist destinations including recreational infrastructure will be constructed to promote ecotourism in the major destinations of Chure, hilly, and mountainous regions covering all seven provinces. Government land will be provided on lease to establish hotels in the major tourist area of the Madhyapahari Pushpalal Lokmarga region. Road access, electricity services, and drinking water services will be made available in such places in collaboration with the Provinces and Local Levels.
पदमार्गमा आधारित पर्यटकीय कार्यक्रम सञ्चालन गर्न मेटे हिमालयन ट्रेल, मध्यम ट्रेल, गुरुङला ट्रेल लगायतका पर्यटकीय पूर्वाधारको विकास गरिनेछ। पुराना चलनमा रहेका पदमार्गको संरक्षण र संवर्द्धन गरिनेछ। सम्भावित जोखिमयुक्त क्षेत्रमा पर्यटकीय उद्धार केन्द्र स्थापना गरिनेछ। पर्यटन पूर्वाधार विकासका लागि रु. ५ अर्ब ४६ करोड विनियोजन गरेको छु।	Tourist infrastructure will be developed to operate trail-based tourism programs such as the Great Himalayan Trail, Mundhum Trail, and Guerrilla Trail. The existing trekking routes will be preserved and improved. A tourist rescue centre will be established in risk-prone areas. I have allocated Rs. 5 billion 460 million for the development of tourism infrastructure.
जनताको जलविद्युत् कार्यक्रम अन्तर्गत १ हजार ६३ मेगावाटको माथिल्लो अरुण, १ सय ६ मेगावाटको जगदुल्ला, १ सय मेगावाटको तामाकोशी पाँच, ४२ मेगावाटको मोदी ए, र २ सय १० मेगावाटको चेनपुर-सेती जलविद्युत् आयोजनाको निर्माण कार्य सुरु गरिनेछ।	The construction of 1063 MW Upper Arun, 106 MW Jagdulla, 100 MW Tamakoshi Fifth, 42 MW Modi A and 210 MW Chainpur-Seti hydropower projects will be started under the People's Hydropower Programme.
सञ्चालनमा नरहेका बलेवा, लामीडाँडा, मनाङ, संखुवासभा, बैतडी लगायतका आन्तरिक विमानस्थललाई निजी क्षेत्रको सहकार्यमा प्याराग्लाइडिङ, पैरासूट, स्काई डाइविङ, र आइसलाइट जस्ता मनोरञ्जनात्मक साहसिक पर्यटनको लागि उपयोग गरिनेछ।	The domestic airports including Balewa, Lamidanda, Manang, Rumjatar, Baitadi, which are not in operation, will be utilized for recreational adventure tourism like paragliding, parachute, sky diving, ultralight in collaboration with the private sector.
मैले पर्यटन क्षेत्रतर्फ रु. ११ अर्ब ९१ करोड विनियोजन गरेको छु।	I have allocated Rs. 11 billion 910 million to the Tourism Sector.
उद्यमशीलता र औद्योगिक विकास	Entrepreneurship and Industrial Development
आन्तरिक उत्पादन बढाई आयात प्रतिस्थापन र निर्यात वृद्धि गर्न तथा उत्पादनलाई रोजगारीसँग आवद्ध गराउन उत्पादन र रोजगारका लागि साझेदारी कार्यक्रम सञ्चालन गरिनेछ।	Partnership program for production and employment will be implemented to substitute imports, increase exports, and link production with employment by increasing domestic production.
यस कार्यक्रममार्फत कृषिको उत्पादन र उत्पादकत्व बढाउन, कृषिमा आधारित उद्योगको विकास र विस्तार गर्न, ग्रामीण पर्यटन प्रवर्द्धन गर्न तथा सूचना-प्रविधिमा आधारित उद्यम स्थापना र सञ्चालन गर्न प्रोत्साहन गरिनेछ।	This program will encourage to increase the production and productivity of agriculture, develop and expand agriculture-based industries, promote rural tourism, and establish and operate information-technology-based enterprises.
यस कार्यक्रमका लागि रु. ७ अर्ब विनियोजन गरेको छु।	I have allocated Rs. 7 billion for this program.
प्रधानमन्त्री नेपाली उत्पादन तथा उपभोग अभिवृद्धि कार्यक्रम मार्फत स्वदेशी उत्पादन प्रोत्साहन गरिनेछ।	Domestic production will be promoted through the Prime Minister Nepali Production and Consumption Enhancement Program.
मेक इन नेपाल र मेड इन नेपाल अभियानमा निजी क्षेत्रसँग सहकार्य गरिनेछ।	Collaboration with the private sector will be performed through the Make in Nepal, Made in Nepal campaigns.
उत्पादनमूलक उद्योग र पर्यटन उद्योग स्थलसम्म पहुँच मार्ग, प्रसारण लाइन, नियमित विद्युत् सेवा, र इन्टरनेट सेवा लगायतका पूर्वाधार पुर्याउन सरकारबाट साझेदारी गरिनेछ।	The government will collaborate with the private sector to enhance infrastructures including access roads, transmission lines, regular electricity service, and internet service to the site of manufacturing and tourism industries.
जनतासम्म सार्वजनिक सेवा प्रवाह गर्न महत्त्वपूर्ण जिम्मेवारीमा रहेका स्थानीय तहलाई उत्पादन तथा रोजगार केन्द्रको रूपमा विकास गरिनेछ।	The local level, that is directly responsible and plays an important role for public service delivery to the people, will be developed with production and employment centres.
स्थानीय पूर्वाधार विकास, सार्वजनिक-निजी साझेदारीमा बहु-स्तरीय कृषि फर्म सञ्चालन, एक गाउँ एक उत्पादन, र पर्यटन लगायतका कार्यक्रमबाट स्थानीय स्तरमा आय आर्जन वृद्धि गर्न कार्यलाई तीव्रता दिइनेछ।	Programs such as local infrastructure development, operation of large-scale agricultural firms in public-private partnerships, one village-one product, and tourism will be accelerated to increase income at local level.
प्रदेशलाई विशेषीकृत आर्थिक केन्द्रको रूपमा विकास गरिनेछ।	The province will be developed as a specialized economic zone in collaboration with the private sector.
यसअनुसार कोशीलाई उद्योग, मधेशलाई कृषि, बागमतीलाई सूचना प्रविधि, गण्डकीलाई पर्यटन, लुम्बिनीलाई साना तथा मझौला उद्यम, कर्णालीलाई जडीबुटी, र सुदूरपश्चिमलाई धार्मिक पर्यटन आर्थिक हव बनाइनेछ।	Accordingly, Koshi will be developed as industrial, Madhesh as agricultural, Bagmati as information technology, Gandaki as tourism, Lumbini as small and medium enterprise, Karnali as herbal, and Sudur Paschim as religious tourism hub.
आर्थिक वृद्धिका सम्भावनाका क्षेत्रलाई समेटेर एकीकृत विकासको अवधारणाअनुरूप नमूना विकास अभियान सञ्चालन गर्न भरतपुर-बुटवल-पोखरा-(मध्यवर्ती) भरतपुरलाई तीनवटा कोणमा राखी गण्डकी आर्थिक उपत्यका परियोजना प्रस्ताव गरेको छु।	Aligning the concept of integrated development to cover the potential areas of economic growth, the Gandaki Economic Triangle Project is proposed to carry out a model development campaign connecting three corners - Bharatpur-Butwal-Pokhara- (Mugling) Bharatpur.
यस परियोजना अन्तर्गत निजी क्षेत्रको साझेदारीमा औद्योगिक इकोसिस्टम निर्माण गरी औद्योगिक पुनर्स्थान र गुणस्तरीय रोजगारी सृजना गरिनेछ।	Under this project, industrial revival and quality employment will be created by developing the industrial ecosystem in partnership with the private sector.
गण्डकी उपत्यकामा पनि निर्माणाधीन नारायणघाट-बुटवल र मध्यवर्ती-पोखरा सडक खण्डको विस्तार कार्य आगामी आर्थिक वर्षमा सम्पन्न गरिनेछ।	The under-construction Narayanghat-Butwal and Mugling-Pokhara road sections in the Gandaki Triangle will be completed in the next fiscal year.
बुटवल-पोखरा सडक खण्डलाई डेडिकेटेड दुई लेनमा स्तरोन्नति गरिनेछ।	The Butwal-Pokhara road section will be upgraded to a dedicated two-lane.
उपत्यकाका तीनवटै कोरिडोरमा औद्योगिक विकासका लागि आवश्यक यातायात संरचना निर्माण गरिनेछ।	Necessary transport network will be developed for industrial development in all three corridors of the triangle.
उपत्यका परियोजना अन्तर्गत नारायणघाट-बुटवल खण्डलाई निर्माण सामग्री तथा हेवी उद्योगको केन्द्र, मध्यवर्ती-पोखरा खण्डलाई कृषि तथा खाद्य प्रशोधन उद्योगको केन्द्र र पोखरा-बुटवल खण्डलाई विद्युतीय उपकरण, जुत्ता, लुगा, कालीन, लगायत घरायसी उपयोगका वस्तु तथा सेवा सम्बन्धी उद्योगको केन्द्रको रूपमा विकास गरिनेछ।	Under this Triangle Project, the Narayanghat-Butwal section will be developed as a construction materials and heavy industry hub, the Mugling-Pokhara section as an agriculture and food processing industrial hub, and the Pokhara-Butwal section as a household goods, including electrical appliances, shoes, garments, carpets and service-related industrial hub.
परियोजना कार्यान्वयनका लागि भरतपुर कोणमा पर्यटकीय सेवा, जलयात्रा र विशेषीकृत स्वास्थ्य सेवा, पोखरा कोणमा साहसिक मनोरञ्जन, पर्यटकीय सेवा तथा अनुसन्धानमूलक उच्च शिक्षा र बुटवल-भैरहवा कोणमा धार्मिक पर्यटन, डाटा सेन्टर तथा सूचना प्रविधि सम्बन्धी संस्था विकासका लागि निजी क्षेत्रको सहकार्यमा आवश्यक पूर्वाधार निर्माण गरिनेछ।	In collaboration with the private sector, the necessary infrastructure facilities will be developed for eco-tourism services, water rafting, and specialized health services in the Bharatpur node, adventure recreation, eco-tourism services and research-based higher education in the Pokhara node, and religious tourism, data centre and information technology-based institutional development in the Butwal-Bhairahawa node through the implementation of this project.
यस परियोजनालाई सार्वजनिक-निजी साझेदारीको नमूना परियोजनाको रूपमा विकास गरी कार्यान्वयन गर्न रु. २ अर्ब विनियोजन गरेको छु।	I have allocated Rs. 2 billion to this project to develop and implement it as a model project of public-private partnership.
निजगढदेखि ढल्केबरसम्मको पूर्व-पश्चिम राजमार्ग आसपासको क्षेत्रलाई नेपाली कालीन कोरिडोरको रूपमा विकास गरिनेछ।	The area around the East-West Highway from Nijgadh to Dhalkebar will be developed as the Nepali Carpet Corridor.
सार्वजनिक निकायले नेपालमा बनेको कालीन खरीद गर्नुपर्ने व्यवस्था गरिनेछ।	Arrangements will be made for the public entities to purchase carpets made in Nepal.
प्रदेश तथा स्थानीय तहको सहकार्यमा सुनसरी-धनकुटाको शारदा नदी आसपासको क्षेत्रलाई कृषि कोरिडोर, जुम्लाको तिला नदी र हिमा नदी आसपासको क्षेत्रलाई मास कोरिडोर, बाराको कोल्हबीदेखि सिमरौनगढ सडक आसपास क्षेत्रलाई माछा कोरिडोरको रूपमा विकास गरिनेछ।	In collaboration with the province and local level, the area around the Sharada River in Salyan-Rukum will be developed as an agricultural corridor, the area around the Hima River and Tila River in Jumla will be developed as a Marsi rice corridor, the area around the Kolbi to Simraungadh road in Bara will be developed as a fishery corridor.
कञ्चनपुरको दैजी, बाँकेको नौवस्ता र रुपन्देहीको मोतिपुर औद्योगिक क्षेत्रको निर्माण कार्य सुरु गरिनेछ।	Construction work will be started for the development of the industrial estates of Daiji in Kanchanpur, Nauvasta in Banke, and Motipur in Rupandehi.
औद्योगिक क्षेत्र र विशेष आर्थिक क्षेत्र सञ्चालन र व्यवस्थापनमा निजी क्षेत्रसँग साझेदारी गरिनेछ।	Partnership with the private sector will be done for the operation and management of industrial zones and special economic zones.
मकवानपुरको मयुरधाप र चितवनको शारदानगर लगायतका औद्योगिक क्षेत्र सार्वजनिक-निजी साझेदारीमा निर्माण तथा सञ्चालन गरिनेछ।	The industrial zones such as Mayur Dhap in Makwanpur and Sharda Nagar in Chitwan will be developed and operated in public-private partnership.
कञ्चनपुरको दैजी, बाँकेको नौवस्ता र रुपन्देहीको मोतिपुर औद्योगिक क्षेत्रको निर्माण कार्य सुरु गरिनेछ।	The construction work of the industrial estates in Daiji of Kanchanpur, Nauvasta of Banke, and Motipur of Rupandehi will start.
औद्योगिक क्षेत्र र विशेष आर्थिक क्षेत्र सञ्चालन र व्यवस्थापनमा निजी क्षेत्रसँग साझेदारी गरिनेछ।	Partnership with the private sector will be established for the operation and management of industrial zones and special economic zones.
मकवानपुरको मयुरधाप र चितवनको शारदानगर लगायतका औद्योगिक क्षेत्र सार्वजनिक-निजी साझेदारीमा निर्माण तथा सञ्चालन गरिनेछ।	The industrial zones such as Mayur Dhap in Makwanpur and Sharda Nagar in Chitwan will be developed and operated in public-private partnership.
उद्यममा युवा सहभागिता बढाउन स्टार्टअप र नवप्रवर्तनका लागि इकोसिस्टम विकास गरी उद्यमशील वातावरण सृजना गरिनेछ।	To increase youth participation in entrepreneurship, an ecosystem for start-ups and innovation will be developed to create an entrepreneurial environment.
स्टार्टअप उद्यमीलाई सहजीकरण र नियमन गर्न स्टार्टअप बोर्ड गठन गरिनेछ।	A Start-up Board will be set up to facilitate and regulate start-up entrepreneurs.
स्टार्टअप उद्यमीको वित्तीय आवश्यकता सम्बोधन गर्न रु. १ अर्ब को नेपाल स्टार्टअप कोष खडा गरेको छु।	I have set up a Rs. 1 billion Nepal Start-up Fund to address the financial needs of start-up entrepreneurs.
युवाको उद्यमशील सोचलाई व्यवसायमा परिणत गर्न प्रत्येक प्रदेशमा बिजनेस इनक्यूबेसन सेन्टर सञ्चालन गरिनेछ।	Business Incubation Centres will be operated in each province to transform the entrepreneurial thinking of the youth into business.
बैंक तथा वित्तीय संस्थाबाट प्रवाह हुने कर्जालाई नवप्रवर्तनमा प्रवाह गर्न प्रोत्साहन गरिनेछ।	Credit lending from banks and financial institutions will be encouraged and promoted to invest in innovation.
विभिन्न सम्झौतासँग कोषको रकम प्राइवेट इक्विटी फण्ड र भेन्चर क्यापिटल फण्डका उद्देश्यभित्र एकाइमा लगानी गर्ने व्यवस्था मिलाइनेछ।	Arrangement will be made to invest in the securities unit of the Private Equity Fund and Venture Capital Fund from various contractual funds.
महिला उद्यमीद्वारा उत्पादित वस्तु तथा सेवाको प्रवर्द्धनका लागि सार्वजनिक-निजी साझेदारीमा काठमाडौंको चोभारमा अन्तर्राष्ट्रियस्तरको प्रदर्शनीस्थल निर्माण गरिनेछ।	An international-level exhibition centre will be developed at Chobhar, Kathmandu in a public-private partnership model to promote goods and services produced by women entrepreneurs.
महिला उद्यमीद्वारा उत्पादित वस्तुको ब्राण्डिङ गर्न शेड पोर्टलमा प्रवर्द्धन गर्ने व्यवस्था मिलाइनेछ।	Arrangements will be made for the entry of goods and services produced by women entrepreneurs on the trade portal for branding.
महिला उद्यमीद्वारा उत्पादित वस्तु बिक्री गर्न कोसेली घरको स्थापना र सञ्चालन गरिनेछ।	Koseli House will be established and developed to sell goods produced by women entrepreneurs.
बजारको मागअनुसार उत्पादक क्षेत्रको संलग्नतामा कार्यस्थलमा आधारित अप्रेन्टिसशिप कार्यक्रम सञ्चालन गरी सीप र रोजगारलाई सम्बद्ध गरिनेछ।	Apprenticeship programs based on the workplace will be conducted in collaboration with the production sector as per market demand to link skills and employment.
उद्यममा युवा सहभागिता बढाउन स्टार्टअप र नवप्रवर्तनका लागि इकोसिस्टम विकास गरी उद्यमशील वातावरण सृजना गरिनेछ।	To increase youth participation in entrepreneurship, an ecosystem for start-ups and innovation will be developed to create an entrepreneurial environment.
स्टार्टअप उद्यमीलाई सहजीकरण र नियमन गर्न स्टार्टअप बोर्ड गठन गरिनेछ।	A Start-up Board will be set up to facilitate and regulate start-up entrepreneurs.
स्टार्टअप उद्यमीको वित्तीय आवश्यकता सम्बोधन गर्न रु. १ अर्ब को नेपाल स्टार्टअप कोष खडा गरेको छु।	I have set up a Rs. 1 billion Nepal Start-up Fund to address the financial needs of start-up entrepreneurs.
युवाको उद्यमशील सोचलाई व्यवसायमा परिणत गर्न प्रत्येक प्रदेशमा बिजनेस इनक्यूबेसन सेन्टर सञ्चालन गरिनेछ।	Business Incubation Centres will be operated in each province to transform the entrepreneurial thinking of the youth into business.
बैंक तथा वित्तीय संस्थाबाट प्रवाह हुने कर्जालाई नवप्रवर्तनमा प्रवाह गर्न प्रोत्साहन गरिनेछ।	Credit lending from banks and financial institutions will be encouraged and promoted to invest in innovation.
विभिन्न सम्झौतासँग कोषको रकम प्राइवेट इक्विटी फण्ड र भेन्चर क्यापिटल फण्डका उद्देश्यभित्र एकाइमा लगानी गर्ने व्यवस्था मिलाइनेछ।	Arrangement will be made to invest in the securities unit of the Private Equity Fund and Venture Capital Fund from various contractual funds.
महिला उद्यमीद्वारा उत्पादित वस्तु तथा सेवाको प्रवर्द्धनका लागि सार्वजनिक-निजी साझेदारीमा काठमाडौंको चोभारमा अन्तर्राष्ट्रियस्तरको प्रदर्शनीस्थल निर्माण गरिनेछ।	An international-level exhibition centre will be developed at Chobhar, Kathmandu in a public-private partnership model to promote goods and services produced by women entrepreneurs.
महिला उद्यमीद्वारा उत्पादित वस्तुको ब्राण्डिङ गर्न शेड पोर्टलमा प्रवर्द्धन गर्ने व्यवस्था मिलाइनेछ।	Arrangements will be made for the entry of goods and services produced by women entrepreneurs on the trade portal for branding.
महिला उद्यमीद्वारा उत्पादित वस्तु बिक्री गर्न कोसेली घरको स्थापना र सञ्चालन गरिनेछ।	Koseli House will be established and developed to sell goods produced by women entrepreneurs.
बजारको मागअनुसार उत्पादक क्षेत्रको संलग्नतामा कार्यस्थलमा आधारित अप्रेन्टिसशिप कार्यक्रम सञ्चालन गरी सीप र रोजगारलाई सम्बद्ध गरिनेछ।	Apprenticeship programs based on the workplace will be conducted in collaboration with the production sector as per market demand to link skills and employment.
उद्योग र लगानीसँग सम्बन्धित कानुनमा परिमार्जन गरिनेछ। 	Laws relating to industry and investment will be revised. 
औद्योगिक व्यवसाय ऐन, वस्तुको गुणस्तर (व्यवस्थापन तथा नियमन गर्ने) ऐन, दामासाही ऐन, श्रम ऐन, औद्योगिक क्षेत्र सञ्चालन तथा व्यवस्थापन नियमावली र हिजो नियमावलीमा समयानुकूल परिमार्जन गरिनेछ।	Industrial Enterprise Act, Direct Sale of Goods (Management and Regulation) Act, Insolvency Act, Labour Act, Industrial Area Operation and Management Regulation, and Hedging Regulation will be timely revised.ड्राफ्ट सम्बन्धी कानुन तर्जुमा गरिनेछ।	The law on derivatives will be formulated.
वन ऐन र जग्गा सम्बन्धी ऐनलाई समयानुकूल बनाई लगानी सहजीकरण गरिनेछ।	Forest Act and Land Acquisition Act will be duly revised for the facilitation of the investment.
कम्पनी ऐनमा संशोधन गरिँदा, नियमन र खरिद प्रक्रिया लगायतका कार्यलाई सरलिकरण गरिनेछ।	The Company Act will be amended to simplify the process related to registration, regulation and deregistration.
बौद्धिक सम्पत्ति र उधारो कारोबार सम्बन्धी कानुन तर्जुमा गरिनेछ।	Laws related to intellectual property and collection of outstanding debt (bad debt) will be formulated.
घरेलु मदिराको उत्पादन, ब्रान्डिङ, बजारकरण तथा बिक्री गर्न कानुनी व्यवस्था मिलाइनेछ।	Legal arrangements will be made for the production, branding, marketing and sales of domestic liquor.
औद्योगिक विकास र उद्यमशीलता प्रवर्द्धनका लागि रु. ६ अर्ब ५५ करोड विनियोजन गरिएको छ।	I have allocated Rs. 6 billion 550 million for industrial development and entrepreneurship promotion.
जाजरकोट र रुकुम पश्चिम लगायतका जिल्लामा भूकम्पबाट क्षतिग्रस्त निजी घरको सर्वेक्षण सम्पन्न गरी पुनर्निर्माणलाई तीव्रता दिइनेछ।	The reconstruction will be expedited by completing the survey of the private houses damaged by the earthquake in Jajarkot and Rukum West districts.
सामुदायिक विद्यालय भवन, स्वास्थ्य संस्था, सरकारी तथा सार्वजनिक भवन लगायतका पूर्वाधारको शीघ्र पुनर्निर्माण गरिनेछ।	The infrastructure, including community schools, health institutions, government and public buildings will be reconstructed rapidly.
भूकम्पपछिको पुनर्निर्माणका लागि रु. २१ अर्ब ६० करोड विनियोजन गरिएको छ।	I have allocated Rs. 21 billion 600 million for post-earthquake reconstruction.
मदन भण्डारी राजमार्ग तथा उत्तर-दक्षिण कोरिडोर क्षेत्रमा प्रदेश, स्थानीय तह, निजी क्षेत्र र समुदायको लागत साझेदारीमा स्थानीय सम्भावनामा आधारित आर्थिक-सामाजिक गतिविधि प्रवर्द्धन गर्न ग्रामीण विकास अभियान सञ्चालन गरिनेछ।	A rural development campaign will be conducted to promote economic and social activities based on local potentialities in the areas of Postal Highway, Mid-hill Pushpalal Highway and Madan Bhandari Highway and North-South Corridor with cost sharing of the province, local level, private sector and community.
स्थानीय उत्पादनको विकास गर्न स्थानीय कच्चा पदार्थमा आधारित साना तथा मझौला उद्यम व्यवसाय सञ्चालन, रैथाने कृषि बालीनाली विकास, कृषि प्रदर्शनी, साप्ताहिक मेला र हाट बजार सञ्चालन गरिनेछ।	Small and medium enterprises based on local raw materials, indigenous (Raithane) agricultural crop development, agricultural demonstrations, weekly fairs and farmer’s market (haat bazar) will be carried on to develop local products.
स्थानीय सीप, कला, साहित्य, संस्कृतिको संवर्द्धन र प्रवर्द्धन गर्न वडास्तरमा मौलिक कार्यक्रम सञ्चालन गरिनेछ।	Original programs will be conducted at the ward level to enhance and promote local skills, art, literature and culture.
स्थानीय तहसँगको समन्वय र सहकार्यमा मौलिकता झल्कने गरी स्थानीय तहको केन्द्रमा एक पालिका एक डाउनटाउन विकास गरिनेछ।	One municipality, one downtown will be developed in the centre of the local level, reflecting originality in coordination and cooperation with the local level.
पक्की सडक सञ्जालबाट नजोडिएका स्थानीय तहको केन्द्रलाई प्रदेश केन्द्र वा राष्ट्रिय राजमार्गसँग जोड्न गरिने प्रादेशिक तथा स्थानीय सडक सुधार कार्यक्रम सञ्चालन गरिनेछ।	Provincial and Local Road Improvement Program will be implemented to link local level centres that are not linked with paved road networks with provincial centres and national highways.
यस कार्यक्रमका लागि रु. ७ अर्ब ८० करोड विनियोजन गरिएको छ।	I have allocated Rs. 7 billion 80 million for this program.
स्थानीय तहको प्रशासनिक भवन पूर्वाधार कार्यक्रमका लागि रु. १ अर्ब १७ करोड विनियोजन गरिएको छ।	I have allocated Rs. 1 billion 170 million for the Local Level Administrative Building Infrastructure Programme.
मधेश र कर्णाली प्रदेशको पूर्वाधार विकासका लागि रु. १ अर्ब ५० करोड छुट्याएको छ।	I have allocated Rs.1 billion 500 million for infrastructure development of Madhesh and Karnali provinces.
ग्रामीणस्तरमा विकल्पिक सहायक राजमार्ग निर्माणका लागि रु. ८ अर्ब ८० करोड विनियोजन गरिएको छ।	I have allocated Rs. 8 billion 80 million for the construction of alternative auxiliary highways at the rural level.
संघ, प्रदेश र स्थानीय तहको लागत साझेदारीमा आधा घण्टा हिँडाइको दूरीभित्र तारतरङ्ग पुल निर्माणका लागि रु. ३ अर्ब ४० करोड विनियोजन गरिएको छ।	I have allocated Rs. 3 billion 400 million for the construction of the suspension bridge to provide the facilities of crossing the stream within half an hours walking distance on cost sharing of Federal, Provincial and Local level.
स्थानीय सडक पुल निर्माणका लागि रु. ४ अर्ब २७ करोड विनियोजन गरिएको छ।	I have allocated Rs. 4 billion 270 million for construction of the local road bridge.
तराई-मधेशका सीमावर्ती तथा पछाडि परेको क्षेत्रको आर्थिक-सामाजिक विकास र सशक्तीकरणका लागि तराई-मधेश समृद्धि कार्यक्रम कार्यान्वयन गर्न रु. १ अर्ब छुट्याएको छ।	I have allocated Rs.1 billion to implement the Tarai-Madhesh Prosperity Program for economic-social development and empowerment of the marginalized and backward areas of Terai-Madhesh.
नवीनतामा आधारित स्थानीय आर्थिक विकास कार्यक्रम सञ्चालन गर्न रु. ३५ करोड विनियोजन गरिएको छ।	I have allocated Rs. 350 million to conduct a local economic development program based on innovation.
हिमाल समृद्धि कार्यक्रम अन्तर्गत हिमाली क्षेत्रमा भेडा, च्याङ्ग्रा, चौरी लगायतका पशुपालन र स्याउ, ओखर र जडीबुटीका फार्म सञ्चालन गरिनेछ।	Under the Himal Samriddhi Program, sheep, chyangra (mountain goat), chauri and other animal husbandry and apple, walnut and medicinal herb farms will be operated in the Himalayan region.
कर्णाली प्रदेशमा कृषि र वन उत्पादनमा आधारित समृद्ध कर्णाली उद्यमशीलता कार्यक्रम सञ्चालन गरिनेछ।	Prosperous Karnali Entrepreneurship Program based on agriculture and forest produce will be conducted in Karnali province.
विदेशको आम्दानी स्वदेशमा लगानी अन्तर्गत गैरआवासीय नेपालीको पुँजी, प्रविधि र सीपलाई मातृभूमिसँग जोड्न जन्मस्थलमा गैरआवासीय नेपाली अभियान सञ्चालन गरिनेछ।	Non-resident Nepali at the place of birth campaign will be conducted to connect the capital, technology and skills of non-resident Nepali with the motherland under the investment of foreign income in the country.
गैरआवासीय नेपालीद्वारा स्थापित एनआरएन डेभलपमेन्ट फण्डको उपयोग र लगानीका थप अवसर प्रवर्द्धन गर्न सहजीकरण गरिनेछ।	The NRN Development Fund established by non-resident Nepalis will be facilitated to utilize it and to promote more investment opportunities.
गैरआवासीय नेपालीका सन्ततिलाई नेपालको भूगोल, कला र संस्कृतिसँग परिचित हुन पुर्ख्यौली थलोमा भ्रमण गर्न आह्वान गर्दछु।	I invite the descendants of non-resident Nepalis to visit Ancestral land (Purkhayuli Thalo) to familiarize themselves with the geography, art and culture of Nepal.
रानी जमरा कुलरिया सिँचाइ आयोजना अन्तर्गत पहिलो चरणको १४ हजार ३ सय हेक्टरमा शाखा नहर सञ्चालन गरी सिँचाइ सुविधा उपलब्ध गराइनेछ।	Under the first phase of Rani Jamra Kularia Irrigation Project, 14 thousand 3 hundred hectares of land will be provided irrigation facilities through branch canals.
लम्की मुख्य नहर अन्तर्गत शाखा नहर निर्माण सुरु गरिनेछ। यस आयोजनाका लागि रु. २ अर्ब ८७ करोड विनियोजन गरिएको छ।	Construction of a branch canal under Lamki main canal will be started. For this project, I have allocated Rs. 2 billion 870 million.
सिक्टा सिँचाइ आयोजनाबाट सिँचाइ सुविधा विस्तार गर्न डुडुवा र नरैनापुर लगायत शाखा नहरको निर्माण कार्य अगाडि बढाइनेछ।	Construction of branch canals including Duduwa and Narainapur will be taken forward to expand irrigation facilities from the Sikta irrigation project.
